data,par_moeda,moeda_base,moeda_cotada,bid,ask,high,low,fonte,confiabilidade,retorno_pct,media_movel_3,media_movel_7,media_movel_14,volatilidade_7,range_pct,target_regressao_prox_dia,variacao_futura_pct,classe_recomendacao
2026-02-16,USD-BRL,USD,BRL,5.40405199,5.4088673,5.42149763,5.38259348,awesomeapi,market_api,0.062173113423473536,5.197702526666666,5.174600535714285,5.256038860714286,0.026326067835555297,0.007199070266531701,5.13396136,-4.997928045470198,AGUARDAR_QUEDA
2026-02-17,USD-BRL,USD,BRL,5.13396136,5.14301307,5.15779121,5.09551621,awesomeapi,market_api,-0.04997928045470201,5.208581736666667,5.163096888571429,5.2432742192857145,0.03314810602322435,0.01213000948647569,5.16896924,0.6818882641532038,COMPRAR_AGORA
2026-02-18,USD-BRL,USD,BRL,5.16896924,5.17819385,5.18252205,5.1269962,awesomeapi,market_api,0.006818882641532076,5.235660863333333,5.164559828571429,5.231361121428572,0.03302174772948871,0.010742151369428623,5.13079252,-0.7385751051596517,AGUARDAR_QUEDA
2026-02-19,USD-BRL,USD,BRL,5.13079252,5.13572577,5.14994566,5.09225405,awesomeapi,market_api,-0.007385751051596556,5.144574373333334,5.166410547142858,5.214355937857143,0.03299869788244837,0.011244190790236828,5.12465497,-0.11962187081382988,MONITORAR
2026-02-20,USD-BRL,USD,BRL,5.12465497,5.13421089,5.14699925,5.09108504,awesomeapi,market_api,-0.0011962187081383524,5.141472243333333,5.164497952857142,5.197022468571428,0.032974787033087434,0.01091082430472389,5.08609098,-0.7525187593263494,AGUARDAR_QUEDA
2026-02-21,USD-BRL,USD,BRL,5.08609098,5.09084521,5.11881634,5.05061602,awesomeapi,market_api,-0.007525187593263483,5.113846156666667,5.1623218457142865,5.178102985,0.03298894004238329,0.01340918207483594,5.07423133,-0.23317809387672198,MONITORAR
2026-02-22,USD-BRL,USD,BRL,5.07423133,5.08141392,5.10969194,5.05859946,awesomeapi,market_api,-0.0023317809387671806,5.094992426666667,5.160393198571429,5.158385155714285,0.0329846442681631,0.010069008816750246,5.11326546,0.7692619327231207,COMPRAR_AGORA
2026-02-23,USD-BRL,USD,BRL,5.11326546,5.12114148,5.15109341,5.07511689,awesomeapi,market_api,0.007692619327231309,5.091195923333333,5.118852265714286,5.146726400714286,0.019606608116460984,0.014858708313571369,5.04100365,-1.4132223442199232,AGUARDAR_QUEDA
2026-02-24,USD-BRL,USD,BRL,5.04100365,5.04408423,5.06910578,5.01442606,awesomeapi,market_api,-0.014132223442199221,5.076166813333334,5.1055725928571425,5.134334740714285,0.007925130451734031,0.010846990757485409,5.06239061,0.4242599586294522,COMPRAR_AGORA
2026-02-25,USD-BRL,USD,BRL,5.06239061,5.06558026,5.0815211,5.03440723,awesomeapi,market_api,0.004242599586294471,5.072219906666667,5.090347074285715,5.127453451428572,0.007462205888875975,0.009306644553846381,5.07540477,0.2570753820199583,MONITORAR
2026-02-26,USD-BRL,USD,BRL,5.07540477,5.0835983,5.09518107,5.03156343,awesomeapi,market_api,0.002570753820199556,5.059599676666666,5.0824345385714285,5.124422542857142,0.007424152412773579,0.012534495844752,5.05256405,-0.45002755514216053,AGUARDAR_QUEDA
2026-02-27,USD-BRL,USD,BRL,5.05256405,5.05922686,5.09340582,5.02335797,awesomeapi,market_api,-0.004500275551421629,5.063453143333334,5.072135835714286,5.118316894285714,0.007504317319621676,0.013863822270595443,4.99323941,-1.174149192626263,AGUARDAR_QUEDA
2026-02-28,USD-BRL,USD,BRL,4.99323941,4.99947493,5.02798115,4.9461843,awesomeapi,market_api,-0.011741491926262615,5.040402743333333,5.058871325714286,5.110596585714285,0.008162290503405164,0.016381519747718228,4.99904705,0.11631006493236738,MONITORAR
2026-03-01,USD-BRL,USD,BRL,4.99904705,5.00523447,5.03018742,4.96497367,awesomeapi,market_api,0.0011631006493235674,5.01495017,5.048130714285714,5.104261956428572,0.00828735800976406,0.013045236291584784,4.97929738,-0.39506869614278783,AGUARDAR_QUEDA
2026-03-02,USD-BRL,USD,BRL,4.97929738,4.98729549,4.99211809,4.9487967,awesomeapi,market_api,-0.003950686961427863,4.990527946666666,5.028992417142858,5.07392234142857,0.007073759634373288,0.008700301808445113,4.99188379,0.25277482020967257,MONITORAR
2026-03-03,USD-BRL,USD,BRL,4.99188379,4.9979858,5.03867511,4.9621918,awesomeapi,market_api,0.002527748202096669,4.990076073333333,5.021975294285714,5.063773943571428,0.005666640548877913,0.015321532555147788,4.99555653,0.0735742287782673,MONITORAR
2026-03-04,USD-BRL,USD,BRL,4.99555653,5.00156359,5.04400144,4.96755838,awesomeapi,market_api,0.0007357422877827258,4.9889125666666665,5.012427568571428,5.051387321428571,0.005224022371569524,0.015302210983087382,5.06631919,1.416512045755986,COMPRAR_AGORA
2026-03-05,USD-BRL,USD,BRL,5.06631919,5.07022698,5.08524356,5.05232855,awesomeapi,market_api,0.01416512045755991,5.017919836666667,5.011129628571429,5.046782083571428,0.007982180723290927,0.006496829111155938,5.05879813,-0.1484521546697138,MONITORAR
2026-03-06,USD-BRL,USD,BRL,5.05879813,5.06133184,5.08639673,5.01754899,awesomeapi,market_api,-0.001484521546697093,5.040224616666666,5.012020211428571,5.042078023571428,0.007792331658683248,0.013609505307538301,5.01757029,-0.8149730220604685,AGUARDAR_QUEDA
2026-03-07,USD-BRL,USD,BRL,5.01757029,5.02559941,5.02889592,4.98465572,awesomeapi,market_api,-0.008149730220604723,5.047562536666667,5.015496051428571,5.037183688571429,0.006947217573640767,0.008817056352587728,5.02797595,0.2073844390528704,MONITORAR
2026-03-08,USD-BRL,USD,BRL,5.02797595,5.03165353,5.07588557,5.01118794,awesomeapi,market_api,0.002073844390528601,5.034781456666667,5.019628751428571,5.033879732857144,0.006965506696149391,0.012867529726350323,5.04014351,0.24199717979955662,MONITORAR
2026-03-09,USD-BRL,USD,BRL,5.04014351,5.04740111,5.0633781,5.00419473,awesomeapi,market_api,0.0024199717979955793,5.02856325,5.028321055714286,5.028656736428571,0.006643156180492028,0.01174239778739959,5.10114484,1.2103093866071257,COMPRAR_AGORA
2026-03-10,USD-BRL,USD,BRL,5.10114484,5.1068499,5.14234752,5.08152873,awesomeapi,market_api,0.012103093866071335,5.056421433333333,5.043929777142857,5.032952535714286,0.007726234379208966,0.011922576579888053,5.14016067,0.7648445833974851,COMPRAR_AGORA
2026-03-11,USD-BRL,USD,BRL,5.14016067,5.14971462,5.17101025,5.09878882,awesomeapi,market_api,0.007648445833974948,5.09381634,5.064587511428571,5.0385075399999995,0.007811501901691775,0.014050422668986321,5.15857994,0.3583403551469117,COMPRAR_AGORA
2026-03-12,USD-BRL,USD,BRL,5.15857994,5.16773433,5.2101174,5.13902085,awesomeapi,market_api,0.003583403551469022,5.13329515,5.077767618571428,5.044448623571428,0.006446083340056365,0.013782194097393407,5.22557996,1.2988074388549662,COMPRAR_AGORA
2026-03-13,USD-BRL,USD,BRL,5.22557996,5.23044152,5.24650039,5.20413956,awesomeapi,market_api,0.012988074388549764,5.174773523333333,5.101593594285715,5.056806902857143,0.007195382040801568,0.008106436094033052,5.17565223,-0.9554485890978555,AGUARDAR_QUEDA
2026-03-14,USD-BRL,USD,BRL,5.17565223,5.18276185,5.22714055,5.12429825,awesomeapi,market_api,-0.009554485890978515,5.186604043333333,5.124176728571428,5.06983639,0.007619498638859161,0.019870403850530707,5.15035422,-0.4887888303886331,AGUARDAR_QUEDA
2026-03-15,USD-BRL,USD,BRL,5.15035422,5.156999,5.18698466,5.10462029,awesomeapi,market_api,-0.004887888303886312,5.183862136666666,5.141659338571428,5.080644045,0.008398317217070224,0.015991981615586924,5.11262327,-0.7325894178983164,AGUARDAR_QUEDA
2026-03-16,USD-BRL,USD,BRL,5.11262327,5.12233418,5.13118661,5.08078014,awesomeapi,market_api,-0.007325894178983217,5.146209906666666,5.15201359,5.090167322857143,0.009355033221828924,0.009859218514256073,5.09849513,-0.2763383737444906,MONITORAR
2026-03-17,USD-BRL,USD,BRL,5.09849513,5.1074137,5.12105911,5.07035922,awesomeapi,market_api,-0.002763383737444891,5.120490873333334,5.151635059999999,5.097782418571429,0.008331670169151503,0.00994408912968791,5.04163756,-1.1151833737262002,AGUARDAR_QUEDA
2026-03-18,USD-BRL,USD,BRL,5.04163756,5.0516121,5.09145083,4.99500819,awesomeapi,market_api,-0.011151833737262029,5.084251986666666,5.13756033,5.101073920714286,0.008467562195385837,0.019129229114994185,4.81804771,-4.434865603468722,AGUARDAR_QUEDA
2026-03-19,USD-BRL,USD,BRL,4.81804771,4.82622718,4.83805728,4.79604465,awesomeapi,market_api,-0.044348656034687184,4.986060133333333,5.088912868571428,5.0833402435714286,0.017292637463004332,0.008719845159026109,5.0648388,5.122221797176856,COMPRAR_AGORA
2026-03-20,USD-BRL,USD,BRL,5.0648388,5.07152907,5.09769046,5.0342268,awesomeapi,market_api,0.05122221797176851,4.9748413566666665,5.065949845714286,5.0837717200000005,0.02820400050640902,0.012530242818389409,5.00430459,-1.1951853235684449,AGUARDAR_QUEDA
2026-03-21,USD-BRL,USD,BRL,5.00430459,5.01158588,5.03066018,4.96430322,awesomeapi,market_api,-0.011951853235684484,4.9623970333333345,5.041471611428571,5.08282417,0.02829545812698642,0.01325997624776877,4.96385769,-0.8082421697676891,AGUARDAR_QUEDA
2026-03-22,USD-BRL,USD,BRL,4.96385769,4.96882316,4.98691687,4.94887772,awesomeapi,market_api,-0.008082421697676923,5.01100036,5.01482925,5.078244294285715,0.028329284878763225,0.0076632233185557645,4.97981584,0.3214868555186047,COMPRAR_AGORA
2026-03-23,USD-BRL,USD,BRL,4.97981584,4.98371537,5.02365897,4.95207697,awesomeapi,market_api,0.0032148685551860456,4.982659373333334,4.995856760000001,5.073935175000001,0.02845959285791374,0.014374427147490532,5.01803132,0.7674074951334093,COMPRAR_AGORA
2026-03-24,USD-BRL,USD,BRL,5.01803132,5.02225551,5.05855056,4.9857561,awesomeapi,market_api,0.007674074951333987,4.98723495,4.9843619299999995,5.067998494999999,0.02877075937297748,0.01450657745197172,5.10595833,1.7522212276666216,COMPRAR_AGORA
2026-03-25,USD-BRL,USD,BRL,5.10595833,5.10867334,5.12909288,5.08851632,awesomeapi,market_api,0.017522212276666282,5.03460183,4.993550611428572,5.065555470714286,0.0292737676311962,0.007946903867505685,5.23523012,2.531783098198527,COMPRAR_AGORA
2026-03-26,USD-BRL,USD,BRL,5.23523012,5.24299821,5.25721939,5.22203957,awesomeapi,market_api,0.025317830981985256,5.119739923333333,5.0531480985714285,5.071030483571429,0.02167567308145777,0.0067198230438055015,5.25655049,0.40724800078130363,COMPRAR_AGORA
2026-03-27,USD-BRL,USD,BRL,5.25655049,5.25961192,5.29152663,5.24512387,awesomeapi,market_api,0.0040724800078131285,5.199246313333334,5.080535482857143,5.073242664285714,0.01315445994667053,0.008827606638284248,5.21522836,-0.7861073545971052,AGUARDAR_QUEDA
2026-03-28,USD-BRL,USD,BRL,5.21522836,5.22447594,5.23214227,5.17949085,awesomeapi,market_api,-0.007861073545971098,5.2356696566666665,5.11066745,5.076069530714285,0.012319739350708308,0.010095707486910528,5.12358432,-1.7572392553870881,AGUARDAR_QUEDA
2026-03-29,USD-BRL,USD,BRL,5.12358432,5.1295637,5.15198338,5.11039428,awesomeapi,market_api,-0.017572392553870886,5.19845439,5.133485540000001,5.074157395,0.014461144534222611,0.008117188554437509,5.13806125,0.28255473308966317,MONITORAR
2026-03-30,USD-BRL,USD,BRL,5.13806125,5.14681716,5.18504584,5.12733229,awesomeapi,market_api,0.0028255473308966828,5.158957976666667,5.156092027142857,5.075974393571428,0.014468214213031134,0.011232553913209948,5.10538318,-0.6360000087581718,AGUARDAR_QUEDA
2026-03-31,USD-BRL,USD,BRL,5.10538318,5.10930364,5.15251216,5.07272941,awesomeapi,market_api,-0.006360000087581752,5.122342916666667,5.168570864285714,5.076466397142857,0.01493108110201299,0.015627181582088357,5.0901664,-0.298053632087991,MONITORAR
2026-04-01,USD-BRL,USD,BRL,5.0901664,5.09385707,5.10860463,5.05311055,awesomeapi,market_api,-0.002980536320879912,5.11120361,5.166314874285715,5.079932742857143,0.01344460957864369,0.010902213334322407,5.06648276,-0.46528223517407574,AGUARDAR_QUEDA
2026-04-02,USD-BRL,USD,BRL,5.06648276,5.07452441,5.10091161,5.01771691,awesomeapi,market_api,-0.004652822351740804,5.087344113333334,5.142208108571429,5.097678103571428,0.007245410513301037,0.016420602603609755,5.06320615,-0.06467228164416661,MONITORAR
2026-04-03,USD-BRL,USD,BRL,5.06320615,5.06949007,5.08549527,5.03374911,awesomeapi,market_api,-0.000646722816441625,5.073285103333333,5.114587488571429,5.0975614857142855,0.006477749691227792,0.0102200381471729,5.11186777,0.9610831271406923,COMPRAR_AGORA
2026-04-04,USD-BRL,USD,BRL,5.11186777,5.11718156,5.13126898,5.09976437,awesomeapi,market_api,0.009610831271406939,5.080518893333333,5.09982169,5.105244570000001,0.00841299010182435,0.006163033047312142,5.1215032,0.1884913779763191,MONITORAR
2026-04-05,USD-BRL,USD,BRL,5.1215032,5.12676973,5.16089408,5.11050476,awesomeapi,market_api,0.0018849137797631865,5.09885904,5.099524387142857,5.116504963571429,0.0054050960743444966,0.009838775459517403,5.11741421,-0.07983964551658417,MONITORAR
2026-04-06,USD-BRL,USD,BRL,5.11741421,5.1233441,5.15401434,5.08218985,awesomeapi,market_api,-0.000798396455165884,5.116928393333333,5.09657481,5.126333418571428,0.005255756906023334,0.014035309055039346,5.0751799,-0.8253056771810455,AGUARDAR_QUEDA
2026-04-07,USD-BRL,USD,BRL,5.0751799,5.08362993,5.11823852,5.03613326,awesomeapi,market_api,-0.00825305677181043,5.104699103333334,5.092260055714285,5.13041546,0.0056385098179431705,0.01617780287946059,5.00572705,-1.3684805537632316,AGUARDAR_QUEDA
2026-04-08,USD-BRL,USD,BRL,5.00572705,5.00900178,5.03476117,4.97155171,awesomeapi,market_api,-0.013684805537632294,5.066107053333334,5.080197291428571,5.123256082857142,0.007471393601629793,0.012627428417216712,4.98778844,-0.35836172889210677,AGUARDAR_QUEDA
2026-04-09,USD-BRL,USD,BRL,4.98778844,4.99211958,4.99946193,4.96889109,awesomeapi,market_api,-0.0035836172889210927,5.022898463333333,5.068955245714285,5.105581677142857,0.007427576461597545,0.006129137265493203,4.98825155,0.009284876565456329,MONITORAR
2026-04-10,USD-BRL,USD,BRL,4.98825155,4.99414937,5.01474636,4.97122497,awesomeapi,market_api,9.284876565462952e-05,4.993922346666667,5.058247445714286,5.086417467142858,0.007458716062896085,0.008724778524852147,5.06595556,1.5577404070570522,COMPRAR_AGORA
2026-04-11,USD-BRL,USD,BRL,5.06595556,5.07475322,5.11360337,5.04766347,awesomeapi,market_api,0.01557740407057051,5.013998516666667,5.051688558571429,5.075755124285714,0.009166145431053697,0.013016280782376238,5.07435154,0.1657333922605593,MONITORAR
2026-04-12,USD-BRL,USD,BRL,5.07435154,5.08396418,5.0852253,5.02665416,awesomeapi,market_api,0.001657333922605586,5.042852883333334,5.044952607142858,5.072238497142857,0.009153559263292628,0.011542586188264092,5.11952994,0.8903285403832956,COMPRAR_AGORA
2026-04-13,USD-BRL,USD,BRL,5.11952994,5.12939985,5.1302626,5.07804048,awesomeapi,market_api,0.008903285403832895,5.086612346666667,5.045254854285715,5.070914832142856,0.009940126220052648,0.010200569312423967,5.10061833,-0.3694012970261088,AGUARDAR_QUEDA
2026-04-14,USD-BRL,USD,BRL,5.10061833,5.11059158,5.14778486,5.05080732,awesomeapi,market_api,-0.0036940129702610625,5.0981666033333335,5.0488889157142856,5.070574485714286,0.009438185996075528,0.019012898775353015,5.05205013,-0.9522022009437445,AGUARDAR_QUEDA
2026-04-15,USD-BRL,USD,BRL,5.05205013,5.05874655,5.06531302,5.00760061,awesomeapi,market_api,-0.009522022009437414,5.090732799999999,5.055506498571428,5.0678518949999996,0.008457043306536561,0.011423562418213715,5.0133843,-0.7653492939508767,AGUARDAR_QUEDA
2026-04-16,USD-BRL,USD,BRL,5.0133843,5.02050703,5.04806636,4.98662271,awesomeapi,market_api,-0.007653492939508788,5.0553509199999995,5.05916305,5.064059147857143,0.00897648489935049,0.012255922610999555,4.98523705,-0.561442098105265,AGUARDAR_QUEDA
2026-04-17,USD-BRL,USD,BRL,4.98523705,4.99200582,5.00133258,4.94576314,awesomeapi,market_api,-0.005614420981052692,5.0168904933333325,5.058732407142856,5.058489926428572,0.009301128797707298,0.011146799930005195,5.0781718,1.8641992159630503,COMPRAR_AGORA
2026-04-18,USD-BRL,USD,BRL,5.0781718,5.08128232,5.11797576,5.03352539,awesomeapi,market_api,0.018641992159630583,5.025597716666667,5.060477584285714,5.056083071428572,0.010189010054250927,0.016630073444935417,5.04551008,-0.6431787124649881,AGUARDAR_QUEDA
2026-04-19,USD-BRL,USD,BRL,5.04551008,5.05160861,5.07617994,5.02281682,awesomeapi,market_api,-0.006431787124649868,5.03630631,5.056357375714286,5.050654991428571,0.01047578397857947,0.010576357821883533,5.08424526,0.7677158381576487,COMPRAR_AGORA
2026-04-20,USD-BRL,USD,BRL,5.08424526,5.09418083,5.12423283,5.05906855,awesomeapi,market_api,0.007677158381576454,5.069309046666667,5.051316707142858,5.048285780714286,0.010295843904268315,0.012816903329325283,5.04802062,-0.7124880517664162,AGUARDAR_QUEDA
2026-04-21,USD-BRL,USD,BRL,5.04802062,5.05186828,5.0669842,5.01918947,awesomeapi,market_api,-0.007124880517664134,5.059258653333333,5.043802748571429,5.046345832142857,0.010527715497633778,0.009468014019324778,5.09076913,0.8468370717550678,COMPRAR_AGORA
2026-04-22,USD-BRL,USD,BRL,5.09076913,5.10051211,5.13084963,5.07182154,awesomeapi,market_api,0.008468370717550577,5.074345003333334,5.049334034285714,5.052420266428571,0.010419109656100265,0.011595122169682831,5.11022647,0.3822082577922713,COMPRAR_AGORA
2026-04-23,USD-BRL,USD,BRL,5.11022647,5.11937042,5.13590845,5.06518608,awesomeapi,market_api,0.003822082577922714,5.083005406666667,5.06316863,5.06116584,0.009682100071522304,0.013839380781885286,5.10623323,-0.0781421336890337,MONITORAR
2026-04-24,USD-BRL,USD,BRL,5.10623323,5.11063761,5.1417179,5.0581664,awesomeapi,market_api,-0.0007814213368902978,5.10240961,5.080453798571428,5.069593102857143,0.009141194448996385,0.0163626485976238,5.10727244,0.020351792665766425,MONITORAR
2026-04-25,USD-BRL,USD,BRL,5.10727244,5.11180178,5.14579871,5.0567181,awesomeapi,market_api,0.00020351792665773694,5.107910713333333,5.0846110328571426,5.0725443085714295,0.006234094457669268,0.01744191465141419,5.08165592,-0.5015694835343424,AGUARDAR_QUEDA
2026-04-26,USD-BRL,USD,BRL,5.08165592,5.08534468,5.09541307,5.04408438,awesomeapi,market_api,-0.005015694835343476,5.098387196666667,5.089774724285713,5.0730660499999995,0.005976710382963062,0.010100780298403216,5.10371851,0.43416142980416494,COMPRAR_AGORA
2026-04-27,USD-BRL,USD,BRL,5.10371851,5.10887124,5.11683484,5.07410446,awesomeapi,market_api,0.004341614298041696,5.0975489566666665,5.092556617142857,5.071936662142858,0.005470471690783891,0.008372401400327242,5.08678764,-0.33173596793841154,AGUARDAR_QUEDA
2026-04-28,USD-BRL,USD,BRL,5.08678764,5.09508244,5.10856407,5.06297956,awesomeapi,market_api,-0.0033173596793840687,5.09072069,5.098094762857143,5.070948755714285,0.004716439978074029,0.008961355029163415,5.036593,-0.9867649989021353,AGUARDAR_QUEDA
2026-04-29,USD-BRL,USD,BRL,5.036593,5.04550047,5.06762131,4.99256383,awesomeapi,market_api,-0.009867649989021343,5.075699716666667,5.090355315714286,5.069844675,0.005025699545822871,0.014902431067985819,4.98465329,-1.0312469163182352,AGUARDAR_QUEDA
2026-04-30,USD-BRL,USD,BRL,4.98465329,4.99048326,5.0326246,4.9487321,awesomeapi,market_api,-0.010312469163182403,5.03601131,5.07241629,5.067792460000001,0.005352197840493489,0.01683015750930997,4.99470732,0.2016996853155267,MONITORAR
2026-05-01,USD-BRL,USD,BRL,4.99470732,4.998073,5.04006298,4.96516802,awesomeapi,market_api,0.002016996853155373,5.00531787,5.056484017142857,5.0684689078571425,0.005686291076543866,0.01499486460399845,5.06449475,1.3972276157314434,COMPRAR_AGORA
2026-05-02,USD-BRL,USD,BRL,5.06449475,5.06810299,5.08081013,5.02650967,awesomeapi,market_api,0.013972276157314445,5.014618453333333,5.050372918571428,5.067491975714286,0.008645400896114553,0.01072179213928486,5.07416758,0.19099299095927408,MONITORAR
2026-05-03,USD-BRL,USD,BRL,5.07416758,5.07706522,5.09594971,5.0583448,awesomeapi,market_api,0.0019099299095928224,5.04445655,5.049303155714285,5.06953894,0.008527280108679286,0.007411050070206741,5.07184145,-0.045842593160869714,MONITORAR
